id,age,salary,score,city,active,join_date
49626,55.0,131816.0,0.745,Bangalore,True,2015-08-30 17:00:00
49627,42.0,128940.0,0.67,Mumbai,True,2015-08-30 18:00:00
49628,25.0,117081.0,0.468,Mumbai,False,2015-08-30 19:00:00
49629,35.0,127179.0,0.77,Delhi,False,2015-08-30 20:00:00
49630,68.0,26350.0,0.818,Hyderabad,True,2015-08-30 21:00:00
49631,35.0,111423.0,0.65,Kolkata,True,2015-08-30 22:00:00
49632,,102490.0,0.016,Mumbai,False,2015-08-30 23:00:00
49633,24.0,60806.0,0.466,Bangalore,False,2015-08-31 00:00:00
49634,34.0,72459.0,0.437,Delhi,False,2015-08-31 01:00:00
49635,20.0,58480.0,0.894,Hyderabad,True,2015-08-31 02:00:00
49636,39.0,22476.0,0.51,Bangalore,False,2015-08-31 03:00:00
49637,32.0,140758.0,0.375,Mumbai,False,2015-08-31 04:00:00
49638,48.0,83452.0,0.313,Hyderabad,True,2015-08-31 05:00:00
49639,53.0,99676.0,0.597,Delhi,True,2015-08-31 06:00:00
49640,43.0,20551.0,0.071,Kolkata,True,2015-08-31 07:00:00
49641,65.0,65137.0,0.876,Mumbai,True,2015-08-31 08:00:00
49642,31.0,43713.0,,Mumbai,True,2015-08-31 09:00:00
49643,34.0,44688.0,0.242,Delhi,True,2015-08-31 10:00:00
49644,26.0,147576.0,0.285,Hyderabad,True,2015-08-31 11:00:00
49645,24.0,,,Chennai,True,2015-08-31 12:00:00
49646,63.0,146444.0,0.033,Bangalore,True,2015-08-31 13:00:00
49647,44.0,134062.0,0.303,Kolkata,False,2015-08-31 14:00:00
49648,45.0,54813.0,0.294,Mumbai,False,2015-08-31 15:00:00
49649,29.0,130442.0,,Delhi,False,2015-08-31 16:00:00
49650,34.0,26615.0,0.203,Bangalore,False,2015-08-31 17:00:00
49651,26.0,138024.0,0.066,Kolkata,True,2015-08-31 18:00:00
49652,61.0,130311.0,0.389,Kolkata,False,2015-08-31 19:00:00
49653,61.0,140723.0,0.719,Delhi,False,2015-08-31 20:00:00
49654,25.0,123512.0,0.059,Mumbai,False,2015-08-31 21:00:00
49655,44.0,107406.0,0.172,Kolkata,False,2015-08-31 22:00:00
49656,59.0,85751.0,0.632,Mumbai,False,2015-08-31 23:00:00
49657,29.0,83024.0,0.707,Mumbai,True,2015-09-01 00:00:00
49658,54.0,134649.0,0.002,Chennai,True,2015-09-01 01:00:00
49659,37.0,77613.0,0.936,Kolkata,False,2015-09-01 02:00:00
49660,18.0,145828.0,0.379,Kolkata,True,2015-09-01 03:00:00
49661,,52637.0,0.362,Chennai,True,2015-09-01 04:00:00
49662,64.0,129359.0,0.838,Hyderabad,True,2015-09-01 05:00:00
49663,41.0,94552.0,0.11,Kolkata,False,2015-09-01 06:00:00
49664,51.0,36220.0,0.232,Mumbai,False,2015-09-01 07:00:00
49665,53.0,65627.0,0.854,Kolkata,True,2015-09-01 08:00:00
49666,21.0,115687.0,0.563,Bangalore,True,2015-09-01 09:00:00
49667,46.0,67440.0,0.615,Hyderabad,True,2015-09-01 10:00:00
49668,40.0,92437.0,0.306,Hyderabad,True,2015-09-01 11:00:00
49669,52.0,126794.0,0.534,Hyderabad,False,2015-09-01 12:00:00
49670,33.0,86773.0,0.84,Chennai,False,2015-09-01 13:00:00
49671,25.0,30833.0,0.982,Bangalore,False,2015-09-01 14:00:00
49672,44.0,59770.0,0.388,Bangalore,True,2015-09-01 15:00:00
49673,56.0,91743.0,0.16,Bangalore,True,2015-09-01 16:00:00
49674,29.0,69921.0,0.361,Kolkata,False,2015-09-01 17:00:00
49675,61.0,118048.0,0.347,Kolkata,False,2015-09-01 18:00:00
49676,21.0,59541.0,0.355,Hyderabad,True,2015-09-01 19:00:00
49677,64.0,26975.0,0.254,Mumbai,False,2015-09-01 20:00:00
49678,42.0,95240.0,0.546,Kolkata,False,2015-09-01 21:00:00
49679,23.0,94055.0,0.969,Delhi,False,2015-09-01 22:00:00
49680,20.0,67956.0,0.053,Chennai,True,2015-09-01 23:00:00
49681,56.0,26679.0,0.572,Mumbai,True,2015-09-02 00:00:00
49682,41.0,54177.0,0.956,Hyderabad,False,2015-09-02 01:00:00
49683,38.0,138074.0,0.421,Hyderabad,False,2015-09-02 02:00:00
49684,23.0,123013.0,0.545,Delhi,True,2015-09-02 03:00:00
49685,50.0,42491.0,0.109,Mumbai,False,2015-09-02 04:00:00
49686,25.0,85953.0,0.594,Bangalore,False,2015-09-02 05:00:00
49687,50.0,108375.0,0.387,Kolkata,False,2015-09-02 06:00:00
49688,65.0,29675.0,0.727,Chennai,False,2015-09-02 07:00:00
49689,20.0,,0.5,Delhi,False,2015-09-02 08:00:00
49690,19.0,103972.0,0.107,Bangalore,False,2015-09-02 09:00:00
49691,55.0,69260.0,0.158,Kolkata,True,2015-09-02 10:00:00
49692,57.0,54683.0,0.883,Hyderabad,False,2015-09-02 11:00:00
49693,56.0,102102.0,0.599,Delhi,True,2015-09-02 12:00:00
49694,56.0,33942.0,0.07,Bangalore,True,2015-09-02 13:00:00
49695,41.0,39747.0,0.306,Mumbai,False,2015-09-02 14:00:00
49696,38.0,88423.0,0.757,Hyderabad,True,2015-09-02 15:00:00
49697,68.0,109949.0,0.58,Kolkata,True,2015-09-02 16:00:00
49698,,74966.0,0.879,Delhi,True,2015-09-02 17:00:00
49699,52.0,146601.0,0.287,Kolkata,True,2015-09-02 18:00:00
49700,28.0,45684.0,0.873,Mumbai,True,2015-09-02 19:00:00
49701,28.0,29389.0,0.424,Chennai,True,2015-09-02 20:00:00
49702,20.0,28755.0,0.971,Hyderabad,False,2015-09-02 21:00:00
49703,40.0,116189.0,0.848,Bangalore,True,2015-09-02 22:00:00
49704,18.0,142593.0,0.922,Delhi,True,2015-09-02 23:00:00
49705,40.0,64769.0,0.836,Delhi,False,2015-09-03 00:00:00
49706,39.0,20643.0,0.744,Delhi,False,2015-09-03 01:00:00
49707,59.0,40663.0,0.799,Hyderabad,True,2015-09-03 02:00:00
49708,47.0,119594.0,0.558,Delhi,False,2015-09-03 03:00:00
49709,19.0,71669.0,0.392,Hyderabad,False,2015-09-03 04:00:00
49710,34.0,121480.0,0.406,Bangalore,True,2015-09-03 05:00:00
49711,58.0,67281.0,0.429,Hyderabad,False,2015-09-03 06:00:00
49712,67.0,77020.0,0.505,Kolkata,False,2015-09-03 07:00:00
49713,37.0,79030.0,0.678,Hyderabad,False,2015-09-03 08:00:00
49714,26.0,60317.0,0.366,Hyderabad,True,2015-09-03 09:00:00
49715,28.0,23184.0,0.682,Hyderabad,False,2015-09-03 10:00:00
49716,34.0,65025.0,0.336,Delhi,False,2015-09-03 11:00:00
49717,31.0,44861.0,0.572,Chennai,False,2015-09-03 12:00:00
49718,35.0,118426.0,0.659,Hyderabad,False,2015-09-03 13:00:00
49719,35.0,142840.0,0.392,Hyderabad,False,2015-09-03 14:00:00
49720,61.0,140828.0,0.544,Delhi,False,2015-09-03 15:00:00
49721,67.0,134775.0,0.016,Delhi,False,2015-09-03 16:00:00
49722,25.0,98360.0,0.476,Hyderabad,False,2015-09-03 17:00:00
49723,46.0,118845.0,0.821,Kolkata,False,2015-09-03 18:00:00
49724,25.0,114886.0,0.299,Chennai,False,2015-09-03 19:00:00
49725,43.0,28171.0,0.266,Chennai,False,2015-09-03 20:00:00
49726,45.0,56815.0,0.772,Delhi,True,2015-09-03 21:00:00
49727,25.0,97385.0,0.321,Mumbai,True,2015-09-03 22:00:00
49728,37.0,65022.0,0.389,Chennai,True,2015-09-03 23:00:00
49729,64.0,61851.0,0.821,Kolkata,True,2015-09-04 00:00:00
49730,25.0,124330.0,0.064,Mumbai,True,2015-09-04 01:00:00
49731,31.0,,0.935,Hyderabad,False,2015-09-04 02:00:00
49732,30.0,122819.0,0.197,Delhi,True,2015-09-04 03:00:00
49733,57.0,105615.0,0.216,Kolkata,False,2015-09-04 04:00:00
49734,34.0,66802.0,0.774,Bangalore,True,2015-09-04 05:00:00
49735,68.0,102611.0,0.121,Mumbai,False,2015-09-04 06:00:00
49736,,,0.141,Mumbai,False,2015-09-04 07:00:00
49737,23.0,97643.0,0.091,Mumbai,True,2015-09-04 08:00:00
49738,34.0,78057.0,0.605,Delhi,False,2015-09-04 09:00:00
49739,21.0,54047.0,0.842,Delhi,False,2015-09-04 10:00:00
49740,42.0,32941.0,0.18,Bangalore,False,2015-09-04 11:00:00
49741,24.0,86451.0,0.395,Bangalore,False,2015-09-04 12:00:00
49742,34.0,97331.0,0.68,Hyderabad,False,2015-09-04 13:00:00
49743,39.0,30155.0,0.305,Bangalore,True,2015-09-04 14:00:00
49744,45.0,83478.0,0.194,Chennai,False,2015-09-04 15:00:00
49745,67.0,106115.0,0.906,Kolkata,False,2015-09-04 16:00:00
49746,23.0,59923.0,0.703,Kolkata,False,2015-09-04 17:00:00
49747,47.0,70456.0,,Chennai,True,2015-09-04 18:00:00
49748,27.0,34504.0,0.781,Mumbai,False,2015-09-04 19:00:00
49749,67.0,68493.0,0.348,Delhi,False,2015-09-04 20:00:00
49750,56.0,64414.0,0.025,Kolkata,True,2015-09-04 21:00:00
49751,31.0,130916.0,0.467,Bangalore,True,2015-09-04 22:00:00
49752,63.0,37640.0,0.367,Chennai,True,2015-09-04 23:00:00
49753,59.0,148090.0,0.505,Delhi,True,2015-09-05 00:00:00
49754,39.0,104737.0,0.012,Bangalore,True,2015-09-05 01:00:00
49755,58.0,111019.0,0.533,Hyderabad,False,2015-09-05 02:00:00
49756,43.0,,0.413,Chennai,True,2015-09-05 03:00:00
49757,27.0,75339.0,0.68,Bangalore,True,2015-09-05 04:00:00
49758,19.0,112812.0,0.269,Delhi,True,2015-09-05 05:00:00
49759,20.0,50292.0,0.819,Mumbai,True,2015-09-05 06:00:00
49760,65.0,82250.0,0.93,Bangalore,True,2015-09-05 07:00:00
49761,59.0,91990.0,0.166,Bangalore,True,2015-09-05 08:00:00
49762,28.0,40359.0,0.646,Hyderabad,False,2015-09-05 09:00:00
49763,27.0,124315.0,0.634,Chennai,True,2015-09-05 10:00:00
49764,29.0,145759.0,0.34,Delhi,False,2015-09-05 11:00:00
49765,31.0,54164.0,0.114,Kolkata,False,2015-09-05 12:00:00
49766,47.0,97579.0,0.669,Mumbai,True,2015-09-05 13:00:00
49767,58.0,116552.0,0.456,Hyderabad,True,2015-09-05 14:00:00
49768,30.0,53835.0,0.191,Chennai,False,2015-09-05 15:00:00
49769,47.0,93738.0,0.057,Bangalore,True,2015-09-05 16:00:00
49770,,65842.0,0.946,Kolkata,False,2015-09-05 17:00:00
49771,28.0,,0.409,Hyderabad,True,2015-09-05 18:00:00
49772,18.0,34139.0,0.749,Hyderabad,True,2015-09-05 19:00:00
49773,44.0,89319.0,0.137,Mumbai,True,2015-09-05 20:00:00
49774,64.0,45498.0,0.624,Mumbai,True,2015-09-05 21:00:00
49775,56.0,139288.0,0.025,Bangalore,False,2015-09-05 22:00:00
49776,60.0,65254.0,0.422,Mumbai,False,2015-09-05 23:00:00
49777,66.0,107508.0,0.245,Delhi,True,2015-09-06 00:00:00
49778,54.0,78488.0,0.335,Hyderabad,False,2015-09-06 01:00:00
49779,26.0,,0.624,Delhi,False,2015-09-06 02:00:00
49780,65.0,27181.0,0.355,Mumbai,True,2015-09-06 03:00:00
49781,60.0,101887.0,0.247,Delhi,True,2015-09-06 04:00:00
49782,43.0,124924.0,0.715,Kolkata,True,2015-09-06 05:00:00
49783,42.0,140215.0,0.542,Hyderabad,True,2015-09-06 06:00:00
49784,34.0,75871.0,0.627,Mumbai,True,2015-09-06 07:00:00
49785,23.0,65787.0,0.382,Mumbai,True,2015-09-06 08:00:00
49786,32.0,75959.0,0.256,Mumbai,False,2015-09-06 09:00:00
49787,20.0,91413.0,0.25,Bangalore,True,2015-09-06 10:00:00
49788,48.0,120225.0,0.992,Hyderabad,False,2015-09-06 11:00:00
49789,45.0,89555.0,0.666,Delhi,True,2015-09-06 12:00:00
49790,26.0,,0.1,Kolkata,True,2015-09-06 13:00:00
49791,61.0,93995.0,0.643,Kolkata,False,2015-09-06 14:00:00
49792,68.0,40672.0,0.103,Chennai,False,2015-09-06 15:00:00
49793,,79835.0,0.3,Kolkata,False,2015-09-06 16:00:00
49794,65.0,82521.0,,Chennai,True,2015-09-06 17:00:00
49795,57.0,73204.0,0.914,Kolkata,True,2015-09-06 18:00:00
49796,49.0,25084.0,0.86,Chennai,True,2015-09-06 19:00:00
49797,36.0,134781.0,0.554,Bangalore,True,2015-09-06 20:00:00
49798,22.0,28489.0,0.453,Kolkata,True,2015-09-06 21:00:00
49799,61.0,28704.0,0.246,Mumbai,False,2015-09-06 22:00:00
49800,23.0,109493.0,0.798,Hyderabad,False,2015-09-06 23:00:00
49801,29.0,134025.0,0.623,Kolkata,False,2015-09-07 00:00:00
49802,64.0,146279.0,0.53,Kolkata,True,2015-09-07 01:00:00
49803,59.0,70060.0,0.259,Hyderabad,False,2015-09-07 02:00:00
49804,,22253.0,0.31,Mumbai,False,2015-09-07 03:00:00
49805,56.0,71177.0,0.245,Chennai,False,2015-09-07 04:00:00
49806,24.0,99040.0,0.638,Delhi,False,2015-09-07 05:00:00
49807,28.0,106239.0,,Hyderabad,True,2015-09-07 06:00:00
49808,51.0,124485.0,0.171,Mumbai,False,2015-09-07 07:00:00
49809,19.0,65503.0,0.332,Chennai,True,2015-09-07 08:00:00
49810,31.0,149867.0,0.017,Bangalore,False,2015-09-07 09:00:00
49811,35.0,53587.0,0.178,Bangalore,True,2015-09-07 10:00:00
49812,65.0,147982.0,0.529,Chennai,True,2015-09-07 11:00:00
49813,60.0,39948.0,0.378,Chennai,True,2015-09-07 12:00:00
49814,26.0,77454.0,0.587,Chennai,False,2015-09-07 13:00:00
49815,56.0,149016.0,0.421,Mumbai,False,2015-09-07 14:00:00
49816,21.0,132891.0,0.094,Delhi,False,2015-09-07 15:00:00
49817,65.0,134511.0,0.667,Delhi,True,2015-09-07 16:00:00
49818,31.0,121847.0,0.945,Delhi,False,2015-09-07 17:00:00
49819,28.0,124939.0,0.273,Mumbai,False,2015-09-07 18:00:00
49820,47.0,79987.0,0.208,Bangalore,False,2015-09-07 19:00:00
49821,57.0,97290.0,0.838,Kolkata,True,2015-09-07 20:00:00
49822,60.0,81803.0,0.271,Mumbai,False,2015-09-07 21:00:00
49823,44.0,117439.0,0.378,Mumbai,False,2015-09-07 22:00:00
49824,46.0,112671.0,0.222,Mumbai,True,2015-09-07 23:00:00
49825,69.0,86202.0,0.629,Chennai,False,2015-09-08 00:00:00
49826,49.0,54913.0,0.45,Chennai,False,2015-09-08 01:00:00
49827,66.0,91356.0,0.37,Bangalore,False,2015-09-08 02:00:00
49828,47.0,74268.0,0.261,Hyderabad,True,2015-09-08 03:00:00
49829,43.0,108661.0,0.955,Delhi,False,2015-09-08 04:00:00
49830,47.0,40029.0,0.085,Bangalore,True,2015-09-08 05:00:00
49831,68.0,20258.0,0.274,Bangalore,False,2015-09-08 06:00:00
49832,27.0,30320.0,,Kolkata,False,2015-09-08 07:00:00
49833,29.0,64925.0,0.818,Hyderabad,False,2015-09-08 08:00:00
49834,50.0,56301.0,0.952,Chennai,True,2015-09-08 09:00:00
49835,51.0,65914.0,0.008,Hyderabad,True,2015-09-08 10:00:00
49836,35.0,124806.0,0.96,Hyderabad,True,2015-09-08 11:00:00
49837,56.0,108531.0,0.962,Bangalore,True,2015-09-08 12:00:00
49838,33.0,112525.0,0.911,Bangalore,True,2015-09-08 13:00:00
49839,62.0,33406.0,0.92,Mumbai,False,2015-09-08 14:00:00
49840,21.0,111624.0,0.803,Delhi,False,2015-09-08 15:00:00
49841,27.0,68414.0,0.3,Bangalore,False,2015-09-08 16:00:00
49842,45.0,115964.0,0.801,Kolkata,True,2015-09-08 17:00:00
49843,58.0,82143.0,0.489,Bangalore,False,2015-09-08 18:00:00
49844,35.0,81097.0,0.541,Hyderabad,True,2015-09-08 19:00:00
49845,26.0,25689.0,0.023,Kolkata,True,2015-09-08 20:00:00
49846,39.0,149066.0,0.475,Bangalore,False,2015-09-08 21:00:00
49847,27.0,85183.0,0.271,Chennai,True,2015-09-08 22:00:00
49848,57.0,127677.0,0.337,Kolkata,False,2015-09-08 23:00:00
49849,40.0,136970.0,0.475,Bangalore,True,2015-09-09 00:00:00
49850,60.0,,0.688,Mumbai,False,2015-09-09 01:00:00
49851,30.0,54642.0,0.076,Hyderabad,False,2015-09-09 02:00:00
49852,41.0,111006.0,0.605,Bangalore,False,2015-09-09 03:00:00
49853,30.0,86492.0,0.3,Bangalore,False,2015-09-09 04:00:00
49854,65.0,123835.0,0.827,Bangalore,False,2015-09-09 05:00:00
49855,62.0,101708.0,0.894,Kolkata,False,2015-09-09 06:00:00
49856,42.0,57257.0,0.1,Kolkata,True,2015-09-09 07:00:00
49857,61.0,74415.0,0.875,Kolkata,True,2015-09-09 08:00:00
49858,64.0,74174.0,0.541,Hyderabad,True,2015-09-09 09:00:00
49859,,22057.0,0.164,Bangalore,True,2015-09-09 10:00:00
49860,33.0,101406.0,0.009,Bangalore,False,2015-09-09 11:00:00
49861,57.0,38761.0,0.605,Kolkata,True,2015-09-09 12:00:00
49862,23.0,130427.0,0.532,Kolkata,True,2015-09-09 13:00:00
49863,25.0,,0.716,Hyderabad,False,2015-09-09 14:00:00
49864,51.0,149504.0,0.507,Hyderabad,False,2015-09-09 15:00:00
49865,35.0,111291.0,0.022,Delhi,False,2015-09-09 16:00:00
49866,60.0,102449.0,0.433,Chennai,True,2015-09-09 17:00:00
49867,49.0,80339.0,0.841,Mumbai,True,2015-09-09 18:00:00
49868,66.0,133563.0,,Chennai,False,2015-09-09 19:00:00
49869,27.0,146235.0,0.262,Delhi,True,2015-09-09 20:00:00
49870,51.0,138250.0,0.291,Kolkata,False,2015-09-09 21:00:00
49871,40.0,96518.0,0.105,Hyderabad,True,2015-09-09 22:00:00
49872,36.0,78303.0,0.384,Kolkata,False,2015-09-09 23:00:00
49873,37.0,149293.0,0.779,Chennai,True,2015-09-10 00:00:00
49874,69.0,36647.0,0.06,Chennai,True,2015-09-10 01:00:00
49875,69.0,86013.0,0.917,Mumbai,True,2015-09-10 02:00:00
49876,51.0,61315.0,0.451,Hyderabad,False,2015-09-10 03:00:00
49877,55.0,97058.0,,Kolkata,True,2015-09-10 04:00:00
49878,34.0,116457.0,0.373,Delhi,True,2015-09-10 05:00:00
49879,61.0,145064.0,0.267,Chennai,True,2015-09-10 06:00:00
49880,22.0,49742.0,0.094,Kolkata,True,2015-09-10 07:00:00
49881,19.0,44638.0,0.472,Kolkata,False,2015-09-10 08:00:00
49882,58.0,49607.0,0.419,Kolkata,False,2015-09-10 09:00:00
49883,51.0,56940.0,0.572,Hyderabad,True,2015-09-10 10:00:00
49884,37.0,,0.402,Hyderabad,False,2015-09-10 11:00:00
49885,63.0,82072.0,0.448,Delhi,False,2015-09-10 12:00:00
49886,64.0,103863.0,0.788,Chennai,True,2015-09-10 13:00:00
49887,19.0,142310.0,0.127,Chennai,False,2015-09-10 14:00:00
49888,45.0,38444.0,0.408,Mumbai,True,2015-09-10 15:00:00
49889,35.0,51109.0,0.14,Mumbai,False,2015-09-10 16:00:00
49890,61.0,38098.0,0.937,Delhi,False,2015-09-10 17:00:00
49891,56.0,34139.0,0.829,Mumbai,False,2015-09-10 18:00:00
49892,65.0,138602.0,0.847,Chennai,False,2015-09-10 19:00:00
49893,68.0,127164.0,0.137,Delhi,False,2015-09-10 20:00:00
49894,52.0,105519.0,0.875,Chennai,True,2015-09-10 21:00:00
49895,32.0,148757.0,0.143,Chennai,True,2015-09-10 22:00:00
49896,64.0,77811.0,0.466,Hyderabad,False,2015-09-10 23:00:00
49897,56.0,80095.0,0.1,Mumbai,False,2015-09-11 00:00:00
49898,57.0,106356.0,0.93,Chennai,True,2015-09-11 01:00:00
49899,56.0,105046.0,0.984,Kolkata,True,2015-09-11 02:00:00
49900,20.0,48060.0,,Kolkata,True,2015-09-11 03:00:00
49901,36.0,60269.0,0.949,Hyderabad,False,2015-09-11 04:00:00
49902,40.0,141142.0,0.093,Bangalore,False,2015-09-11 05:00:00
49903,36.0,34523.0,0.911,Delhi,False,2015-09-11 06:00:00
49904,35.0,123080.0,0.344,Mumbai,False,2015-09-11 07:00:00
49905,47.0,87279.0,0.668,Hyderabad,False,2015-09-11 08:00:00
49906,56.0,115752.0,0.358,Mumbai,True,2015-09-11 09:00:00
49907,36.0,47653.0,0.599,Hyderabad,False,2015-09-11 10:00:00
49908,22.0,75909.0,0.229,Chennai,True,2015-09-11 11:00:00
49909,30.0,58300.0,0.625,Kolkata,True,2015-09-11 12:00:00
49910,51.0,130225.0,0.509,Chennai,True,2015-09-11 13:00:00
49911,41.0,36663.0,0.362,Mumbai,True,2015-09-11 14:00:00
49912,35.0,,0.439,Kolkata,True,2015-09-11 15:00:00
49913,21.0,131376.0,0.499,Hyderabad,True,2015-09-11 16:00:00
49914,53.0,148227.0,0.416,Chennai,False,2015-09-11 17:00:00
49915,25.0,43828.0,0.07,Chennai,False,2015-09-11 18:00:00
49916,60.0,145522.0,0.787,Mumbai,True,2015-09-11 19:00:00
49917,,84829.0,0.664,Mumbai,False,2015-09-11 20:00:00
49918,58.0,,0.681,Delhi,True,2015-09-11 21:00:00
49919,55.0,44922.0,0.051,Hyderabad,True,2015-09-11 22:00:00
49920,53.0,97940.0,0.773,Kolkata,False,2015-09-11 23:00:00
49921,55.0,149098.0,0.776,Kolkata,True,2015-09-12 00:00:00
49922,30.0,,0.795,Delhi,True,2015-09-12 01:00:00
49923,39.0,37780.0,0.615,Bangalore,True,2015-09-12 02:00:00
49924,46.0,31573.0,0.514,Chennai,False,2015-09-12 03:00:00
49925,26.0,140714.0,0.873,Kolkata,False,2015-09-12 04:00:00
49926,44.0,32458.0,0.582,Hyderabad,False,2015-09-12 05:00:00
49927,63.0,88309.0,0.093,Kolkata,False,2015-09-12 06:00:00
49928,61.0,140696.0,0.348,Delhi,False,2015-09-12 07:00:00
49929,21.0,121074.0,0.713,Bangalore,False,2015-09-12 08:00:00
49930,57.0,42407.0,,Mumbai,True,2015-09-12 09:00:00
49931,34.0,111130.0,0.8,Bangalore,False,2015-09-12 10:00:00
49932,54.0,23734.0,0.467,Hyderabad,True,2015-09-12 11:00:00
49933,20.0,30479.0,0.385,Kolkata,True,2015-09-12 12:00:00
49934,21.0,31896.0,0.349,Kolkata,True,2015-09-12 13:00:00
49935,57.0,117076.0,0.315,Hyderabad,False,2015-09-12 14:00:00
49936,33.0,101622.0,0.479,Bangalore,True,2015-09-12 15:00:00
49937,28.0,37191.0,0.599,Delhi,False,2015-09-12 16:00:00
49938,44.0,103720.0,0.925,Mumbai,True,2015-09-12 17:00:00
49939,43.0,127671.0,0.732,Chennai,False,2015-09-12 18:00:00
49940,,68971.0,0.211,Chennai,False,2015-09-12 19:00:00
49941,51.0,61035.0,0.454,Chennai,True,2015-09-12 20:00:00
49942,25.0,69887.0,0.307,Kolkata,False,2015-09-12 21:00:00
49943,56.0,120993.0,0.243,Chennai,True,2015-09-12 22:00:00
49944,18.0,107290.0,0.658,Mumbai,True,2015-09-12 23:00:00
49945,19.0,63845.0,0.113,Kolkata,False,2015-09-13 00:00:00
49946,44.0,120611.0,0.026,Kolkata,False,2015-09-13 01:00:00
49947,62.0,42844.0,0.414,Hyderabad,False,2015-09-13 02:00:00
49948,60.0,100588.0,0.137,Chennai,True,2015-09-13 03:00:00
49949,20.0,135837.0,0.511,Kolkata,False,2015-09-13 04:00:00
49950,51.0,73951.0,0.55,Kolkata,True,2015-09-13 05:00:00
49951,33.0,135235.0,0.166,Kolkata,False,2015-09-13 06:00:00
49952,18.0,97352.0,0.697,Hyderabad,True,2015-09-13 07:00:00
49953,24.0,111494.0,0.114,Mumbai,True,2015-09-13 08:00:00
49954,52.0,73413.0,0.617,Chennai,True,2015-09-13 09:00:00
49955,39.0,,0.645,Bangalore,False,2015-09-13 10:00:00
49956,65.0,,0.809,Hyderabad,True,2015-09-13 11:00:00
49957,49.0,143695.0,0.887,Mumbai,False,2015-09-13 12:00:00
49958,43.0,146304.0,0.67,Mumbai,True,2015-09-13 13:00:00
49959,23.0,56585.0,0.621,Delhi,True,2015-09-13 14:00:00
49960,63.0,102333.0,0.677,Delhi,False,2015-09-13 15:00:00
49961,28.0,122115.0,0.527,Kolkata,True,2015-09-13 16:00:00
49962,48.0,119006.0,0.617,Hyderabad,False,2015-09-13 17:00:00
49963,38.0,41528.0,0.906,Chennai,True,2015-09-13 18:00:00
49964,68.0,61731.0,0.694,Kolkata,False,2015-09-13 19:00:00
49965,39.0,52273.0,0.301,Delhi,False,2015-09-13 20:00:00
49966,18.0,118220.0,0.715,Hyderabad,True,2015-09-13 21:00:00
49967,38.0,49303.0,,Chennai,True,2015-09-13 22:00:00
49968,62.0,103445.0,0.453,Delhi,False,2015-09-13 23:00:00
49969,37.0,105344.0,0.393,Hyderabad,True,2015-09-14 00:00:00
49970,26.0,48243.0,0.334,Kolkata,False,2015-09-14 01:00:00
49971,44.0,116745.0,0.623,Mumbai,True,2015-09-14 02:00:00
49972,46.0,51444.0,0.169,Hyderabad,True,2015-09-14 03:00:00
49973,60.0,143328.0,0.942,Kolkata,False,2015-09-14 04:00:00
49974,50.0,132097.0,0.257,Bangalore,False,2015-09-14 05:00:00
49975,62.0,49000.0,0.694,Delhi,True,2015-09-14 06:00:00
49976,69.0,71776.0,0.438,Chennai,False,2015-09-14 07:00:00
49977,18.0,112526.0,0.205,Bangalore,False,2015-09-14 08:00:00
49978,20.0,119866.0,0.424,Chennai,False,2015-09-14 09:00:00
49979,49.0,44270.0,0.362,Kolkata,False,2015-09-14 10:00:00
49980,37.0,,0.78,Mumbai,True,2015-09-14 11:00:00
49981,34.0,104923.0,0.659,Mumbai,False,2015-09-14 12:00:00
49982,54.0,96730.0,0.833,Bangalore,True,2015-09-14 13:00:00
49983,55.0,145336.0,0.042,Kolkata,True,2015-09-14 14:00:00
49984,66.0,85441.0,0.833,Kolkata,True,2015-09-14 15:00:00
49985,27.0,88843.0,0.412,Delhi,False,2015-09-14 16:00:00
49986,60.0,106065.0,0.259,Mumbai,True,2015-09-14 17:00:00
49987,62.0,61142.0,0.204,Bangalore,False,2015-09-14 18:00:00
49988,46.0,135081.0,0.347,Chennai,True,2015-09-14 19:00:00
49989,59.0,35325.0,0.346,Bangalore,True,2015-09-14 20:00:00
49990,63.0,121228.0,0.143,Kolkata,True,2015-09-14 21:00:00
49991,49.0,38152.0,0.599,Bangalore,False,2015-09-14 22:00:00
49992,,57049.0,0.083,Kolkata,False,2015-09-14 23:00:00
49993,,61048.0,0.5,Bangalore,False,2015-09-15 00:00:00
49994,21.0,118178.0,0.392,Chennai,True,2015-09-15 01:00:00
49995,69.0,80406.0,0.815,Delhi,True,2015-09-15 02:00:00
49996,66.0,36469.0,0.22,Kolkata,False,2015-09-15 03:00:00
49997,35.0,23687.0,,Delhi,False,2015-09-15 04:00:00
49998,28.0,35981.0,0.118,Delhi,True,2015-09-15 05:00:00
49999,59.0,52887.0,0.717,Kolkata,False,2015-09-15 06:00:00
50000,35.0,93815.0,0.325,Chennai,True,2015-09-15 07:00:00
34399,26.0,38932.0,0.258,Mumbai,True,2013-12-04 06:00:00
11256,60.0,27586.0,0.012,Hyderabad,True,2011-04-14 23:00:00
10851,,82519.0,0.377,Bangalore,True,2011-03-29 02:00:00
45010,26.0,109264.0,0.919,Chennai,True,2015-02-19 09:00:00
33491,54.0,147108.0,0.726,Hyderabad,True,2013-10-27 10:00:00
42202,,30735.0,0.791,Bangalore,True,2014-10-25 09:00:00
31847,41.0,77768.0,0.664,Mumbai,False,2013-08-19 22:00:00
31422,69.0,21298.0,0.211,Hyderabad,False,2013-08-02 05:00:00
